Date,Snow_fall,Snow_fall_1,Snow10To25,SnowAbove25,Temp_min_1,TempBelow-7_5,Wind_max_3,WindAbove40,NewSnowProblem,Temp,Temp_mean_1,Temp_min,Temp_min_3,Temp_max,Wind,Wind_mean_1,Wind_max,Wind_max_1,Snow_height,RH,ISWR,OSWR,ILWR,OLWR,TSS
2000-03-24,0,0,False,False,-3.1999999999999886,False,15.696000000000002,False,0,-2.0083333333333067,-0.8604166666666421,-4.399999999999977,-6.099999999999966,-0.6999999999999886,6.968250000000001,3.6044999999999994,19.512,15.696000000000002,249.0,0.828,156.92291666666665,128.02499999999998,281.3874999999999,306.1937500000001,-2.579166666666643
2000-03-25,0,0,False,False,-4.399999999999977,False,19.512,False,0,-3.8333333333333086,-2.0083333333333067,-6.2999999999999545,-6.099999999999966,-1.6999999999999886,5.56275,6.968250000000001,19.836,19.512,246.0,0.8350833333333337,172.33749999999998,143.00833333333335,258.0833333333334,296.34999999999997,-4.731249999999977
2000-03-26,17,0,True,False,-6.2999999999999545,False,19.836,False,0,-5.805416666666645,-3.8333333333333086,-8.0,-6.2999999999999545,-3.6999999999999886,6.691499999999999,5.56275,19.476000000000003,19.836,243.0,0.8386874999999997,155.32708333333338,136.1875,269.2312499999999,286.5125,-7.0782608695652
2000-03-27,9,17,True,False,-8.0,True,19.836,False,1,-9.060416666666642,-5.805416666666645,-10.0,-8.0,-8.099999999999966,12.680250000000001,6.691499999999999,23.759999999999998,19.476000000000003,260.0,0.878875,162.00208333333333,147.48749999999998,272.71458333333334,280.5687500000001,-8.183333333333307
2000-03-28,0,9,False,False,-10.0,True,23.759999999999998,False,0,-8.387499999999976,-9.060416666666642,-10.799999999999955,-10.0,-6.0,6.5535,12.680250000000001,15.084000000000001,23.759999999999998,269.0,0.8217500000000001,232.61041666666665,194.55624999999998,239.12499999999997,276.8791666666667,-9.17499999999998
2000-03-29,16,0,True,False,-10.799999999999955,True,23.759999999999998,False,1,-6.262499999999981,-8.387499999999976,-8.399999999999977,-10.799999999999955,-3.599999999999966,8.429249999999998,6.5535,16.236,15.084000000000001,262.0,0.8870833333333331,139.4645833333333,126.52708333333334,273.09375,287.9604166666666,-6.681249999999976
2000-03-30,4,16,True,False,-8.399999999999977,True,23.759999999999998,False,1,-9.204166666666639,-6.262499999999981,-10.399999999999977,-10.799999999999955,-7.7999999999999545,4.67325,8.429249999999998,12.888,16.236,278.0,0.9111666666666661,187.65833333333333,172.47916666666666,272.20625,281.90000000000003,-7.931249999999977
2000-03-31,0,4,False,False,-10.399999999999977,True,16.236,False,0,-7.9916666666666485,-9.204166666666639,-12.599999999999966,-10.799999999999955,-5.199999999999989,5.54025,4.67325,14.04,12.888,282.0,0.7361041666666667,259.42083333333335,220.76041666666666,228.2291666666667,274.30625000000003,-9.87916666666664
2000-04-01,0,0,False,False,-12.599999999999966,True,16.236,False,0,-7.843749999999979,-7.9916666666666485,-9.699999999999989,-12.599999999999966,-6.699999999999989,8.262750000000002,5.54025,18.396,14.04,273.0,0.8872500000000002,184.86250000000004,166.48541666666668,263.10625000000005,280.07500000000005,-8.470833333333307
2000-04-02,0,0,False,False,-9.699999999999989,True,18.396,False,0,-6.27083333333331,-7.843749999999979,-12.399999999999977,-12.599999999999966,-3.6999999999999886,13.77225,8.262750000000002,25.488,18.396,270.0,0.6688958333333335,242.9,202.68125,208.69791666666663,272.02708333333334,-10.954166666666643
2000-04-03,0,0,False,False,-12.399999999999977,True,25.488,False,0,-2.5124999999999766,-6.27083333333331,-5.599999999999966,-12.599999999999966,-0.19999999999998863,14.132999999999997,13.77225,22.715999999999998,25.488,266.0,0.7855,158.60416666666666,137.41041666666666,264.5104166666667,298.8583333333334,-4.404166666666643
2000-04-04,0,0,False,False,-5.599999999999966,False,25.488,False,0,-3.3249999999999766,-2.5124999999999766,-4.899999999999977,-12.399999999999977,-1.5,12.870000000000003,14.132999999999997,21.348,22.715999999999998,264.0,0.6744583333333333,216.3375,180.02291666666667,231.03750000000005,287.6729166666666,-6.970833333333306
2000-04-05,7,0,False,False,-4.899999999999977,False,25.488,False,0,-4.8916666666666435,-3.3249999999999766,-6.099999999999966,-12.399999999999977,-4.099999999999966,12.355500000000001,12.870000000000003,22.32,21.348,263.0,0.9045000000000001,167.19791666666666,148.98333333333332,275.8374999999999,292.11875,-5.997916666666646
2000-04-06,0,7,False,False,-6.099999999999966,False,22.715999999999998,False,0,-6.795833333333313,-4.8916666666666435,-12.0,-6.099999999999966,-4.699999999999989,10.887749999999999,12.355500000000001,22.644000000000002,22.32,270.0,0.9256458333333334,259.7270833333333,225.7416666666667,272.9479166666667,293.68541666666664,-5.27083333333331
2000-04-07,0,0,False,False,-12.0,True,22.644000000000002,False,0,-7.199999999999975,-6.795833333333313,-13.299999999999955,-12.0,-4.099999999999966,6.386250000000001,10.887749999999999,12.312,22.644000000000002,266.0,0.4174375000000001,310.71875000000006,246.23749999999995,181.3791666666666,266.24791666666664,-12.28333333333331
2000-04-08,0,0,False,False,-13.299999999999955,True,22.644000000000002,False,0,-4.99999999999998,-7.199999999999975,-7.599999999999966,-13.299999999999955,-2.1999999999999886,5.07,6.386250000000001,9.792000000000002,12.312,264.0,0.3121666666666667,313.33125,248.08749999999998,178.42708333333334,263.54375,-13.466666666666645
2000-04-09,0,0,False,False,-7.599999999999966,True,22.644000000000002,False,0,-4.570833333333311,-4.99999999999998,-6.5,-13.299999999999955,-2.7999999999999545,9.305999999999997,5.07,17.676000000000002,9.792000000000002,263.0,0.6381250000000002,195.88541666666666,165.42708333333334,240.07083333333333,279.22291666666666,-9.31458333333331
2000-04-10,0,0,False,False,-6.5,False,17.676000000000002,False,0,-5.185416666666646,-4.570833333333311,-6.599999999999966,-13.299999999999955,-3.2999999999999545,10.481250000000005,9.305999999999997,17.424,17.676000000000002,262.0,0.7771041666666667,192.5979166666667,161.04999999999993,243.3812499999999,286.73124999999993,-7.0354166666666424
2000-04-11,2,0,False,False,-6.599999999999966,False,17.676000000000002,False,0,-4.070833333333308,-5.185416666666646,-7.099999999999966,-7.599999999999966,-0.8999999999999773,8.149499999999998,10.481250000000005,17.46,17.424,260.0,0.7634791666666666,257.52708333333334,216.82916666666677,250.3791666666667,293.65000000000003,-5.591666666666643
